ticker,trade_date,open_price,close_price,volume
GOOGL,2021-02-02,95.0013,95.2987,66332000
GOOGL,2021-02-03,102.5731,102.2389,97882000
GOOGL,2021-02-04,102.3253,101.9782,48596000
GOOGL,2021-02-05,102.2726,103.7261,29866000
GOOGL,2021-02-08,104.2808,103.5121,28828000
GOOGL,2021-02-09,103.0294,103.0587,21892000
GOOGL,2021-02-10,103.4435,103.6094,25102000
GOOGL,2021-02-11,103.8339,103.7221,20480000
GOOGL,2021-02-12,103.2762,104.034,18990000
GOOGL,2021-02-16,103.8711,104.8121,31004000
GOOGL,2021-02-17,103.9818,105.2054,20294000
GOOGL,2021-02-18,104.529,104.5693,22546000
GOOGL,2021-02-19,104.6676,103.7251,37938000
GOOGL,2021-02-22,101.9767,102.0094,29466000
GOOGL,2021-02-23,100.0097,102.3004,34658000
GOOGL,2021-02-24,100.8067,103.4768,22608000
GOOGL,2021-02-25,102.0924,100.1071,41548000
GOOGL,2021-02-26,100.8023,100.403,40042000
GOOGL,2021-03-01,101.6986,102.7742,26060000
GOOGL,2021-03-02,102.5348,102.5169,25564000
GOOGL,2021-03-03,101.8947,99.8816,33892000
GOOGL,2021-03-04,100.0534,100.9999,49216000
GOOGL,2021-03-05,102.3516,104.1353,53100000
GOOGL,2021-03-08,103.4892,99.6874,36868000
GOOGL,2021-03-09,101.7855,101.3192,33920000
GOOGL,2021-03-10,102.364,101.1121,27100000
GOOGL,2021-03-11,102.2061,104.3076,27702000
GOOGL,2021-03-12,103.1093,101.7979,33818000
GOOGL,2021-03-15,101.5486,102.0184,26168000
GOOGL,2021-03-16,102.5919,103.4808,31900000
GOOGL,2021-03-17,102.7151,103.3979,26382000
GOOGL,2021-03-18,101.7075,100.3747,31700000
GOOGL,2021-03-19,100.7913,100.6538,46072000
GOOGL,2021-03-22,100.6871,100.839,33536000
GOOGL,2021-03-23,101.2988,101.3674,28510000
GOOGL,2021-03-24,101.8853,100.9304,25218000
GOOGL,2021-03-25,100.7576,100.9269,35616000
GOOGL,2021-03-26,100.8936,100.5431,27978000
GOOGL,2021-03-29,100.4154,101.5888,26492000
GOOGL,2021-03-30,101.9459,101.6226,27312000
GOOGL,2021-03-31,102.0164,102.4196,42570000
GOOGL,2021-04-01,103.8959,105.7596,39880000
GOOGL,2021-04-05,106.6221,110.188,48510000
GOOGL,2021-04-06,109.7888,109.7063,35240000
GOOGL,2021-04-07,109.897,111.1847,24134000
GOOGL,2021-04-08,112.4246,111.7507,28664000
GOOGL,2021-04-09,111.503,112.7558,26146000
GOOGL,2021-04-12,111.934,111.4622,25024000
GOOGL,2021-04-13,111.7786,111.9494,25682000
GOOGL,2021-04-14,112.5949,111.3277,21002000
GOOGL,2021-04-15,112.3228,113.4798,29174000
GOOGL,2021-04-16,113.678,113.3557,26282000
GOOGL,2021-04-19,112.7315,113.7038,30290000
GOOGL,2021-04-20,114.0876,113.17,22288000
GOOGL,2021-04-21,112.8243,113.1372,23204000
GOOGL,2021-04-22,112.9907,111.8545,24146000
GOOGL,2021-04-23,112.5736,114.2088,29066000
GOOGL,2021-04-26,114.4367,114.7054,32038000
GOOGL,2021-04-27,115.0877,113.7644,44386000
GOOGL,2021-04-28,118.8056,117.1441,81106000
GOOGL,2021-04-29,118.6432,118.8185,41234000
GOOGL,2021-04-30,117.59,116.8689,44856000
GOOGL,2021-05-03,117.4355,116.3515,28242000
GOOGL,2021-05-04,114.8851,114.5514,44818000
GOOGL,2021-05-05,115.634,114.9457,26636000
GOOGL,2021-05-06,114.5266,116.067,25190000
GOOGL,2021-05-07,117.3849,116.791,28898000
GOOGL,2021-05-10,115.6096,113.8026,30914000
GOOGL,2021-05-11,111.3853,112.7255,34186000
GOOGL,2021-05-12,110.547,109.2589,46376000
GOOGL,2021-05-13,110.5436,110.6886,33204000
GOOGL,2021-05-14,112.1535,113.1387,31996000
GOOGL,2021-05-17,112.4032,113.6621,21598000
GOOGL,2021-05-18,114.329,112.3486,22204000
GOOGL,2021-05-19,110.6583,112.797,23684000
GOOGL,2021-05-20,113.7654,114.5574,32352000
GOOGL,2021-05-21,115.0768,113.9208,40632000
GOOGL,2021-05-24,114.9517,117.2434,31832000
GOOGL,2021-05-25,117.7876,117.3342,22440000
GOOGL,2021-05-26,117.5155,118.2003,21572000
GOOGL,2021-05-27,118.6343,117.3248,35224000
GOOGL,2021-05-28,117.9078,117.0353,21482000
GOOGL,2021-06-01,117.9088,118.2435,23354000
GOOGL,2021-06-02,118.6392,117.7176,21158000
GOOGL,2021-06-03,116.4831,116.575,18696000
GOOGL,2021-06-04,117.652,118.8587,24458000
GOOGL,2021-06-07,118.6536,119.2922,24120000
GOOGL,2021-06-08,119.7744,119.1005,24240000
GOOGL,2021-06-09,119.7456,119.5723,17942000
GOOGL,2021-06-10,119.5216,120.9225,25904000
GOOGL,2021-06-11,121.1643,120.6777,21958000
GOOGL,2021-06-14,120.78,121.6068,22098000
GOOGL,2021-06-15,121.6112,120.5878,21562000
GOOGL,2021-06-16,120.7393,119.9452,26472000
GOOGL,2021-06-17,119.8707,120.9096,25842000
GOOGL,2021-06-18,120.5357,119.2883,46116000
GOOGL,2021-06-21,119.6751,120.9781,27414000
GOOGL,2021-06-22,120.916,121.4926,22390000
GOOGL,2021-06-23,121.2572,121.2905,19148000
GOOGL,2021-06-24,121.8595,121.6609,21362000
GOOGL,2021-06-25,121.1643,121.6693,34594000
GOOGL,2021-06-28,121.8382,121.6967,28526000
GOOGL,2021-06-29,121.8302,121.435,23108000
GOOGL,2021-06-30,121.1588,121.2532,24474000
GOOGL,2021-07-01,120.8912,121.6058,18110000
GOOGL,2021-07-02,122.3065,124.3995,25982000
GOOGL,2021-07-06,124.7878,125.3256,26404000
GOOGL,2021-07-07,126.291,125.6077,24060000
GOOGL,2021-07-08,123.1765,124.1875,23790000
GOOGL,2021-07-09,124.1686,124.6587,18632000
GOOGL,2021-07-12,125.3137,126.1057,17668000
GOOGL,2021-07-13,126.1683,126.4692,19240000
GOOGL,2021-07-14,127.0815,127.3586,23742000
GOOGL,2021-07-15,127.7678,126.135,24218000
GOOGL,2021-07-16,126.7885,126.1003,20424000
GOOGL,2021-07-19,125.2258,123.7247,27968000
GOOGL,2021-07-20,124.6677,125.345,26312000
GOOGL,2021-07-21,125.2695,126.6753,20746000
GOOGL,2021-07-22,126.9683,127.5418,14302000
GOOGL,2021-07-23,129.5371,132.1039,41506000
GOOGL,2021-07-26,132.4152,133.1169,30572000
GOOGL,2021-07-27,133.3309,130.9965,54710000
GOOGL,2021-07-28,135.3783,135.1618,95130000
GOOGL,2021-07-29,135.2174,134.8475,31716000
GOOGL,2021-07-30,134.11,133.8036,25576000
GOOGL,2021-08-02,134.1915,133.9308,21634000
GOOGL,2021-08-03,134.2093,134.701,20762000
GOOGL,2021-08-04,134.4224,134.1999,19676000
GOOGL,2021-08-05,134.7511,135.3182,17870000
GOOGL,2021-08-06,135.1101,134.8087,20488000
GOOGL,2021-08-09,135.0113,135.9752,17760000
GOOGL,2021-08-10,136.4012,135.8699,19414000
GOOGL,2021-08-11,136.2418,135.3455,15352000
GOOGL,2021-08-12,135.0441,136.2542,16506000
GOOGL,2021-08-13,136.3099,136.7841,15948000
GOOGL,2021-08-16,136.583,137.3621,22384000
GOOGL,2021-08-17,136.8064,135.7254,21716000
GOOGL,2021-08-18,135.565,134.5212,19258000
GOOGL,2021-08-19,133.5146,134.7506,21782000
GOOGL,2021-08-20,135.0684,136.4881,31194000
GOOGL,2021-08-23,137.0244,139.0822,28454000
GOOGL,2021-08-24,139.6483,140.2939,19268000
GOOGL,2021-08-25,140.6549,141.1058,15848000
GOOGL,2021-08-26,140.779,140.4716,20610000
GOOGL,2021-08-27,140.6822,143.0176,28780000
GOOGL,2021-08-30,143.4109,143.6001,24434000
GOOGL,2021-08-31,144.1528,143.7063,22448000
GOOGL,2021-09-01,144.0068,144.2208,21936000
GOOGL,2021-09-02,144.2213,142.3055,32342000
GOOGL,2021-09-03,142.1004,142.7549,19850000
GOOGL,2021-09-07,142.8493,143.2922,20124000
GOOGL,2021-09-08,143.1129,142.7067,18344000
GOOGL,2021-09-09,142.8552,142.5578,15314000
GOOGL,2021-09-10,143.2246,139.911,36840000
GOOGL,2021-09-13,140.9772,141.3575,22094000
GOOGL,2021-09-14,142.016,141.5681,19674000
GOOGL,2021-09-15,141.7935,143.4402,27408000
GOOGL,2021-09-16,142.9644,142.6263,26190000
GOOGL,2021-09-17,142.0508,139.8355,53384000
GOOGL,2021-09-20,137.2151,137.7693,46518000
GOOGL,2021-09-21,138.7922,138.0807,25332000
GOOGL,2021-09-22,138.3498,139.3226,25056000
GOOGL,2021-09-23,140.0218,140.2487,20952000
GOOGL,2021-09-24,139.5758,141.2408,22984000
GOOGL,2021-09-27,139.84,140.1057,21882000
GOOGL,2021-09-28,137.7052,134.8996,45772000
GOOGL,2021-09-29,136.0417,133.4332,30848000
GOOGL,2021-09-30,133.3418,132.7603,37996000
GOOGL,2021-10-01,133.5265,135.6077,35360000
GOOGL,2021-10-04,135.0292,132.744,51202000
GOOGL,2021-10-05,133.1228,135.0912,32404000
GOOGL,2021-10-06,133.827,136.6227,24364000
GOOGL,2021-10-07,137.9406,138.2713,25110000
GOOGL,2021-10-08,138.6209,138.828,26526000
GOOGL,2021-10-11,138.3379,137.9625,17954000
GOOGL,2021-10-12,138.5246,135.5144,36332000
GOOGL,2021-10-13,136.4613,136.6396,19654000
GOOGL,2021-10-14,138.5186,140.1841,31894000
GOOGL,2021-10-15,140.6445,140.3996,30274000
GOOGL,2021-10-18,140.1102,141.8,20396000
GOOGL,2021-10-19,142.4053,142.2558,20164000
GOOGL,2021-10-20,142.3562,140.7979,23288000
GOOGL,2021-10-21,140.7979,140.9141,26292000
GOOGL,2021-10-22,138.1968,136.6242,50588000
GOOGL,2021-10-25,136.6078,136.5055,34412000
GOOGL,2021-10-26,138.3096,138.3542,49236000
GOOGL,2021-10-27,138.4501,145.2159,85782000
GOOGL,2021-10-28,146.1266,144.8499,36206000
GOOGL,2021-10-29,144.0842,147.0319,43320000
GOOGL,2021-11-01,147.0319,142.5141,46924000
GOOGL,2021-11-02,143.5892,144.4363,33482000
GOOGL,2021-11-03,144.9011,145.5939,27494000
GOOGL,2021-11-04,146.1167,147.2519,38412000
GOOGL,2021-11-05,148.1477,147.8324,38354000
GOOGL,2021-11-08,148.7987,148.0101,23052000
GOOGL,2021-11-09,148.2108,147.8984,19530000
GOOGL,2021-11-10,146.4897,144.8941,29970000
GOOGL,2021-11-11,145.4861,144.768,16518000
GOOGL,2021-11-12,145.6112,147.6596,22360000
GOOGL,2021-11-15,147.8805,147.4351,23508000
GOOGL,2021-11-16,147.1347,146.8631,18904000
GOOGL,2021-11-17,147.0135,147.0329,19594000
GOOGL,2021-11-18,147.2261,148.8121,35608000
GOOGL,2021-11-19,148.9482,147.9064,33682000
GOOGL,2021-11-22,148.3096,145.2999,30594000
GOOGL,2021-11-23,145.1519,144.7834,27218000
GOOGL,2021-11-24,144.477,145.1191,18040000
GOOGL,2021-11-26,143.3597,141.2091,30470000
GOOGL,2021-11-29,143.0136,144.5336,32596000
GOOGL,2021-11-30,144.0152,140.9255,42068000
GOOGL,2021-12-01,143.0136,140.0853,34020000
GOOGL,2021-12-02,140.2824,141.9867,29194000
GOOGL,2021-12-03,142.6968,141.0288,41230000
GOOGL,2021-12-06,142.0607,142.1744,30618000
GOOGL,2021-12-07,144.5992,146.2607,32240000
GOOGL,2021-12-08,146.5855,147.1714,24270000
GOOGL,2021-12-09,146.58,146.6272,23270000
GOOGL,2021-12-10,147.6814,146.9877,24458000
GOOGL,2021-12-13,146.7692,144.8276,27070000
GOOGL,2021-12-14,142.9819,142.9213,38446000
GOOGL,2021-12-15,142.4267,145.4379,36370000
GOOGL,2021-12-16,146.1624,143.4556,33650000
GOOGL,2021-12-17,141.5239,140.7542,50416000
GOOGL,2021-12-20,139.041,140.637,27192000
GOOGL,2021-12-21,141.0804,142.4897,28756000
GOOGL,2021-12-22,142.0875,145.4121,26322000
GOOGL,2021-12-23,145.4965,145.9101,26384000
GOOGL,2021-12-27,146.2473,146.8934,15976000
GOOGL,2021-12-28,147.2206,145.6822,18200000
GOOGL,2021-12-29,145.64,145.6504,17788000
GOOGL,2021-12-30,145.6892,145.1991,15688000
GOOGL,2021-12-31,145.0496,143.8598,18136000
GOOGL,2022-01-03,144.0614,143.9983,28646000
GOOGL,2022-01-04,144.4001,143.4104,28400000
GOOGL,2022-01-05,143.4308,136.8313,54618000
GOOGL,2022-01-06,136.0601,136.804,37348000
GOOGL,2022-01-07,137.1992,136.0784,29760000
GOOGL,2022-01-10,134.1527,137.7196,44408000
GOOGL,2022-01-11,137.0617,138.7788,28730000
GOOGL,2022-01-12,140.1831,140.4617,26108000
GOOGL,2022-01-13,140.5705,137.6377,31436000
GOOGL,2022-01-14,136.14,138.5251,29662000
GOOGL,2022-01-18,135.2422,135.0664,34872000
GOOGL,2022-01-19,135.5883,134.191,28648000
GOOGL,2022-01-20,135.3167,132.3943,29908000
GOOGL,2022-01-21,131.6852,129.4586,55652000
GOOGL,2022-01-24,125.1151,129.908,76622000
GOOGL,2022-01-25,127.8582,126.0655,46960000
GOOGL,2022-01-26,130.2208,128.3478,49130000
GOOGL,2022-01-27,130.4046,128.1213,31950000
GOOGL,2022-01-28,128.7709,132.4376,34362000
GOOGL,2022-01-31,133.243,134.3767,39986000
GOOGL,2022-02-01,136.652,136.7012,68644000
GOOGL,2022-02-02,150.214,146.9862,123200000
GOOGL,2022-02-03,144.7074,142.1098,71518000
GOOGL,2022-02-04,142.4619,142.3115,57998000
GOOGL,2022-02-07,143.2619,138.2475,54974000
GOOGL,2022-02-08,138.0742,138.4442,54284000
GOOGL,2022-02-09,139.9979,140.6221,40144000
GOOGL,2022-02-10,138.7466,137.6705,39330000
GOOGL,2022-02-11,137.6506,133.3627,39958000
GOOGL,2022-02-14,132.3437,134.5977,34302000
GOOGL,2022-02-15,136.6282,135.6728,26680000
GOOGL,2022-02-16,135.7105,136.7945,25022000
GOOGL,2022-02-17,135.3098,131.6311,38950000
GOOGL,2022-02-18,132.5528,129.5098,45620000
GOOGL,2022-02-22,128.9486,128.9243,44990000
GOOGL,2022-02-23,130.7467,126.714,32786000
GOOGL,2022-02-24,124.0976,131.7821,54456000
GOOGL,2022-02-25,132.6372,133.5385,36406000
GOOGL,2022-02-28,132.1386,134.1319,38864000
GOOGL,2022-03-01,133.9546,133.1432,26496000
GOOGL,2022-03-02,133.7058,133.6497,23520000
GOOGL,2022-03-03,135.0783,132.9823,24604000
GOOGL,2022-03-04,132.017,131.0029,30430000
GOOGL,2022-03-07,130.5873,125.5128,45112000
GOOGL,2022-03-08,125.3852,126.2339,40428000
GOOGL,2022-03-09,130.351,132.5061,37026000
GOOGL,2022-03-10,130.3668,131.5224,27102000
GOOGL,2022-03-11,132.5741,128.9809,31526000
GOOGL,2022-03-14,129.3578,125.0883,38812000
GOOGL,2022-03-15,126.1062,128.313,30920000
GOOGL,2022-03-16,129.8375,132.3676,35576000
GOOGL,2022-03-17,132.2369,132.9222,28264000
GOOGL,2022-03-18,132.5106,135.1931,44566000
GOOGL,2022-03-21,135.2308,135.1693,26832000
GOOGL,2022-03-22,135.1692,138.9099,35496000
GOOGL,2022-03-23,137.7524,137.3283,25154000
GOOGL,2022-03-24,138.2465,140.6022,26396000
GOOGL,2022-03-25,140.9439,140.7026,24126000
GOOGL,2022-03-28,139.9354,140.4866,35050000
GOOGL,2022-03-29,141.6704,141.5293,34318000
GOOGL,2022-03-30,141.4842,140.9662,19884000
GOOGL,2022-03-31,141.08,138.1149,37524000
GOOGL,2022-04-01,138.5444,139.1905,25942000
GOOGL,2022-04-04,139.3971,141.9922,25942000
GOOGL,2022-04-05,141.8904,139.628,21418000
GOOGL,2022-04-06,137.7996,135.6127,32468000
GOOGL,2022-04-07,135.0783,134.9577,26234000
GOOGL,2022-04-08,134.6548,132.3745,25142000
GOOGL,2022-04-11,130.9205,127.9411,36884000
GOOGL,2022-04-12,130.6986,126.8397,32710000
GOOGL,2022-04-13,127.1232,129.0042,27928000
GOOGL,2022-04-14,129.5857,125.8619,31598000
GOOGL,2022-04-18,126.1301,126.8019,20808000
GOOGL,2022-04-19,126.8168,129.1185,26490000
GOOGL,2022-04-20,129.9954,127.1629,31696000
GOOGL,2022-04-21,128.3647,123.9595,36446000
GOOGL,2022-04-22,124.1438,118.816,56884000
GOOGL,2022-04-25,118.2852,122.231,46128000
GOOGL,2022-04-26,121.4568,117.8373,73054000
GOOGL,2022-04-27,113.6854,113.5116,91820000
GOOGL,2022-04-28,115.6176,117.7106,48884000
GOOGL,2022-04-29,115.9349,113.3279,42676000
GOOGL,2022-05-02,112.6282,115.7844,35534000
GOOGL,2022-05-03,115.633,116.5303,24968000
GOOGL,2022-05-04,116.2299,121.4235,49916000
GOOGL,2022-05-05,119.3806,115.7075,45840000
GOOGL,2022-05-06,114.3955,114.9537,39710000
GOOGL,2022-05-09,112.4742,111.7403,40802000
GOOGL,2022-05-10,114.7163,113.6114,39900000
GOOGL,2022-05-11,112.4609,112.8243,37534000
GOOGL,2022-05-12,110.6146,112.071,53836000
GOOGL,2022-05-13,113.7485,115.2556,35038000
GOOGL,2022-05-16,114.1681,113.6611,25990000
GOOGL,2022-05-17,116.0402,115.6752,23054000
GOOGL,2022-05-18,114.2123,111.133,35126000
GOOGL,2022-05-19,110.6682,109.6279,34144000
GOOGL,2022-05-20,111.1842,108.162,48962000
GOOGL,2022-05-23,108.8368,110.7243,37184000
GOOGL,2022-05-24,105.0475,105.2441,76780000
GOOGL,2022-05-25,104.2664,105.0803,40258000
GOOGL,2022-05-26,104.9531,107.0541,37948000
GOOGL,2022-05-27,108.7331,111.5471,37914000
GOOGL,2022-05-31,111.9742,112.9827,50012000
GOOGL,2022-06-01,114.0683,113.1119,36606000
GOOGL,2022-06-02,113.2191,116.8168,37992000
GOOGL,2022-06-03,115.2675,113.7564,26136000
GOOGL,2022-06-06,115.9051,116.0203,33542000
GOOGL,2022-06-07,114.6895,116.347,31590000
GOOGL,2022-06-08,115.9617,116.3912,26108000
GOOGL,2022-06-09,115.5307,114.0489,25798000
GOOGL,2022-06-10,111.6748,110.4001,41452000
GOOGL,2022-06-13,106.055,105.6637,47252000
GOOGL,2022-06-14,105.8053,105.9845,33706000
GOOGL,2022-06-15,107.8015,109.0126,39698000
GOOGL,2022-06-16,106.4865,105.3072,51684000
GOOGL,2022-06-17,105.3072,106.4096,51376000
GOOGL,2022-06-21,108.1833,110.7799,47416000
GOOGL,2022-06-22,109.7992,110.7238,30774000
GOOGL,2022-06-23,111.4627,111.4732,28362000
GOOGL,2022-06-24,112.221,117.1669,41164000
GOOGL,2022-06-27,117.4628,115.0401,36420000
GOOGL,2022-06-28,115.0093,111.2403,35792000
GOOGL,2022-06-29,110.7879,110.9364,24716000
GOOGL,2022-06-30,109.2465,108.2166,43170000
GOOGL,2022-07-01,107.1937,107.9927,35476000
GOOGL,2022-07-05,106.3669,112.4872,39342000
GOOGL,2022-07-06,112.5259,113.7872,37432000
GOOGL,2022-07-07,114.2917,117.9694,40936000
GOOGL,2022-07-08,116.4469,118.536,38238000
GOOGL,2022-07-11,117.1897,114.8841,31196000
GOOGL,2022-07-12,115.4189,113.2395,29960000
GOOGL,2022-07-13,110.9359,110.5908,43722000
GOOGL,2022-07-14,109.4556,109.6115,37004000
GOOGL,2022-07-15,111.2333,111.0118,46770000
GOOGL,2022-07-18,111.8684,108.2831,43164600
GOOGL,2022-07-19,110.0907,113.0304,36530900
GOOGL,2022-07-20,112.3948,113.1198,35600400
GOOGL,2022-07-21,113.4972,113.5568,32676200
GOOGL,2022-07-22,110.2397,107.1609,48901200
GOOGL,2022-07-25,107.6674,106.7736,34690900
GOOGL,2022-07-26,105.8698,104.3006,47991000
GOOGL,2022-07-27,108.5116,112.2856,59858500
GOOGL,2022-07-28,111.6003,113.4376,32816600
GOOGL,2022-07-29,112.3054,115.5232,37223400
GOOGL,2022-08-01,114.5102,114.0732,26034300
GOOGL,2022-08-02,113.2191,114.3414,20236000
GOOGL,2022-08-03,114.9174,117.2712,28499000
GOOGL,2022-08-04,116.6753,117.3804,21602900
GOOGL,2022-08-05,115.4339,116.6654,19159500
GOOGL,2022-08-08,117.579,116.4965,19138300
GOOGL,2022-08-09,116.3376,115.8311,19086500
GOOGL,2022-08-10,117.9664,118.8801,30930400
GOOGL,2022-08-11,120.4493,118.026,24293700
GOOGL,2022-08-12,119.4362,120.8465,19096300
GOOGL,2022-08-15,120.3003,121.2438,19494800
GOOGL,2022-08-16,120.6876,120.8664,19041200
GOOGL,2022-08-17,119.2972,118.7311,22847000
GOOGL,2022-08-18,118.6119,119.3469,17987700
GOOGL,2022-08-19,118.2445,116.4071,21809500
GOOGL,2022-08-22,114.4109,113.4575,21456600
GOOGL,2022-08-23,112.7027,113.0801,15870400
GOOGL,2022-08-24,112.7226,112.9113,17734600
GOOGL,2022-08-25,113.4575,115.851,16956800
GOOGL,2022-08-26,113.9342,109.5842,37245700
GOOGL,2022-08-29,109.2366,108.6705,21191200
GOOGL,2022-08-30,109.4154,108.1938,27513300
GOOGL,2022-08-31,109.8921,107.4787,28627000
GOOGL,2022-09-01,107.5383,108.9883,28360900
GOOGL,2022-09-02,109.8325,107.1112,24160700
GOOGL,2022-09-06,106.565,106.0784,25068300
GOOGL,2022-09-07,106.3267,108.7003,23167000
GOOGL,2022-09-08,107.2999,107.6376,24238300
GOOGL,2022-09-09,108.3229,109.8921,23197700
GOOGL,2022-09-12,110.2297,110.1006,22966800
GOOGL,2022-09-13,107.0616,103.6054,38172900
GOOGL,2022-09-14,103.8537,104.2808,26395100
GOOGL,2022-09-15,103.3174,102.2051,34188300
GOOGL,2022-09-16,101.3708,102.0958,42797200
GOOGL,2022-09-19,101.053,102.364,23036800
GOOGL,2022-09-20,101.3808,100.4472,26517100
GOOGL,2022-09-21,100.9736,98.5999,31487300
GOOGL,2022-09-22,98.1431,99.4541,34298600
GOOGL,2022-09-23,98.9476,98.0637,31625400
GOOGL,2022-09-26,97.428,97.4976,27072700
GOOGL,2022-09-27,98.7489,96.8321,30072800
GOOGL,2022-09-28,96.9811,99.3647,32466300
GOOGL,2022-09-29,97.9643,96.7527,31047200
GOOGL,2022-09-30,96.3852,94.9948,32941500
GOOGL,2022-10-03,96.0972,97.9643,27982000
GOOGL,2022-10-04,99.752,100.9438,28850800
GOOGL,2022-10-05,99.1462,100.7352,22176900
GOOGL,2022-10-06,99.9904,100.7253,22324000
GOOGL,2022-10-07,99.166,98.0041,27502800
GOOGL,2022-10-10,98.3219,97.1897,18225100
GOOGL,2022-10-11,96.7626,96.5143,26507100
GOOGL,2022-10-12,96.6335,96.8917,21876400
GOOGL,2022-10-13,94.4982,98.3815,34574500
GOOGL,2022-10-14,99.3051,95.8986,25410700
GOOGL,2022-10-17,98.1828,99.2852,28419200
GOOGL,2022-10-18,102.4236,100.0797,24060700
GOOGL,2022-10-19,99.3249,98.9475,23811100
GOOGL,2022-10-20,99.315,99.2852,25323200
GOOGL,2022-10-21,97.1797,100.4373,32458700
GOOGL,2022-10-24,101.1027,101.8177,27176400
GOOGL,2022-10-25,102.1951,103.7643,40611400
GOOGL,2022-10-26,95.7695,94.2797,88114100
GOOGL,2022-10-27,93.8726,91.5883,60710900
GOOGL,2022-10-28,91.638,95.6304,43697300
GOOGL,2022-10-31,94.7664,93.8626,31675000
GOOGL,2022-11-01,94.7962,89.8503,47161400
GOOGL,2022-11-02,90.3171,86.3743,57038300
GOOGL,2022-11-03,85.7287,82.8585,61288000
GOOGL,2022-11-04,84.815,85.9869,51124900
GOOGL,2022-11-07,86.6821,87.8839,34078900
GOOGL,2022-11-08,88.291,88.291,30429000
GOOGL,2022-11-09,87.8441,86.7219,31769100
GOOGL,2022-11-10,91.6181,93.2965,51620100
GOOGL,2022-11-11,94.0414,95.7496,33090500
GOOGL,2022-11-14,94.4386,95.0445,30179500
GOOGL,2022-11-15,97.5869,97.7657,41640800
GOOGL,2022-11-16,97.2294,98.1729,29105200
GOOGL,2022-11-17,96.3058,97.6863,26052600
GOOGL,2022-11-18,98.0934,96.7626,28342300
GOOGL,2022-11-21,96.6236,94.9452,21647400
GOOGL,2022-11-22,95.2928,96.3852,23438500
GOOGL,2022-11-23,96.4249,97.7856,18868100
GOOGL,2022-11-25,97.5671,96.7924,9701400
GOOGL,2022-11-28,96.3753,95.3921,26237500
GOOGL,2022-11-29,95.0743,94.538,20061700
GOOGL,2022-11-30,94.1705,100.2982,43647500
GOOGL,2022-12-01,100.328,100.2982,28687100
GOOGL,2022-12-02,98.3715,99.752,21480700
GOOGL,2022-12-05,98.7191,98.7986,24405100
GOOGL,2022-12-06,98.6198,96.3157,24910700
GOOGL,2022-12-07,95.7496,94.2897,31045400
GOOGL,2022-12-08,94.7267,93.0681,32213300
GOOGL,2022-12-09,93.1277,92.1941,28225400
GOOGL,2022-12-12,92.0749,92.6708,29420000
GOOGL,2022-12-13,97.0904,94.9749,40593700
GOOGL,2022-12-14,94.5479,94.4188,28733600
GOOGL,2022-12-15,92.4921,90.2376,40107000
GOOGL,2022-12-16,90.1383,89.6417,58011800
GOOGL,2022-12-19,89.6417,87.8342,29493000
GOOGL,2022-12-20,87.5064,88.4102,23453800
GOOGL,2022-12-21,88.4698,88.9664,24745600
GOOGL,2022-12-22,87.5561,87.1589,27658300
GOOGL,2022-12-23,86.5133,88.6188,23003000
GOOGL,2022-12-27,88.1917,86.7914,20097300
GOOGL,2022-12-28,86.3842,85.4308,19523200
GOOGL,2022-12-29,86.0267,87.8441,23333500
GOOGL,2022-12-30,86.3842,87.6256,23986300
GOOGL,2023-01-03,88.9763,88.5095,28131200
GOOGL,2023-01-04,89.7311,87.4767,34854800
GOOGL,2023-01-05,86.8708,85.6095,27194400
GOOGL,2023-01-06,86.1955,86.7417,41381500
GOOGL,2023-01-09,87.7547,87.4171,29003900
GOOGL,2023-01-10,85.3911,87.8143,30467800
GOOGL,2023-01-11,88.5691,90.8931,26862000
GOOGL,2023-01-12,90.8534,90.5058,30258100
GOOGL,2023-01-13,90.2277,91.489,26329200
GOOGL,2023-01-17,91.4294,90.6647,32602400
GOOGL,2023-01-18,91.5089,90.4958,29116700
GOOGL,2023-01-19,90.0986,92.4126,37000400
GOOGL,2023-01-20,94.4486,97.3486,63191100
GOOGL,2023-01-23,97.2791,99.1065,40005100
GOOGL,2023-01-24,97.428,97.0308,33078500
GOOGL,2023-01-25,94.9154,94.5678,42330000
GOOGL,2023-01-26,95.839,96.852,30114000
GOOGL,2023-01-27,96.6434,98.6893,33879800
GOOGL,2023-01-30,96.8123,96.276,27226200
GOOGL,2023-01-31,96.2065,98.163,29870700
GOOGL,2023-02-01,98.0338,99.7421,35531100
GOOGL,2023-02-02,105.0753,107.002,69883800
GOOGL,2023-02-03,102.2249,104.0623,65309300
GOOGL,2023-02-06,101.6986,102.1952,31999600
GOOGL,2023-02-07,102.513,106.9027,49010200
GOOGL,2023-02-08,101.351,98.6893,94743500
GOOGL,2023-02-09,99.315,94.3592,119455000
GOOGL,2023-02-10,94.7962,93.9222,54980700
GOOGL,2023-02-13,94.091,93.9619,50076100
GOOGL,2023-02-14,93.7832,94.0315,54726100
GOOGL,2023-02-15,93.8428,96.276,50169000
GOOGL,2023-02-16,94.7167,94.8558,42462600
GOOGL,2023-02-17,94.2003,93.7037,34284100
GOOGL,2023-02-21,92.363,91.1613,33629300
GOOGL,2023-02-22,91.0719,91.0222,30884000
GOOGL,2023-02-23,91.2904,90.2674,41206400
GOOGL,2023-02-24,88.8274,88.5195,36585100
GOOGL,2023-02-27,89.2544,89.2544,27502300
